"","gene","exp_hr_coef","hr_pval"
"1727","FANCM",1.36889211038212,0.779631355705987
"1728","SNAPC1",0.283295599950263,0.295863103409893
"1729","SERPINA11",3781717.70741571,0.995299507060254
"1730","ATG2B",0.927853151323999,0.946858345799958
"1731","MAGEL2",NA,NA
"1732","UBE3A",0.334712874844392,0.264200942953222
"1733","ATP10A",2812755.47450942,0.995100455568061
"1734","GABRB3",1895727.01293928,0.99488212905139
"1735","OTUD7A",291477.332135229,0.994809370531512
"1736","DISP2",1071498.55833836,0.996220954063547
"1737","INO80",0.14183508572017,0.125870069975686
"1738","DUOX2",0.262726517586253,0.129160601235356
"1739","SEMA6D",2835866.73227781,0.994844981262168
"1740","PRTG",0.458336947146206,0.506036845817614
"1741","MYO1E",420024.843723029,0.995879777982187
"1742","IGDCC4",0.0554089319371881,0.023545528153877
"1743","ITGA11",3813717.29069356,0.995969376195175
"1744","LINGO1",0.309630100374896,0.331857700179926
"1745","AGBL1",7304686.14120233,0.995864476568286
"1746","FURIN",969317.407404241,0.996214528627659
"1747","UMOD",0.186100419021917,0.248009080200741
"1748","PDILT",0.146184043056079,0.0702904046338189
"1749","ACSM2A",48864.2577678437,0.996490419244898
"1750","ACSM1",0.329183408412794,0.383162959689626
"1751","AC004381.6",2122691.01627799,0.994852059409313
"1752","ZP2",0.272801939542201,0.307760154601209
"1753","OTOA",827945.042584066,0.995151822799699
"1754","CACNG3",0.434131642757832,0.511340498987354
"1755","IL21R",1109736.95745448,0.995045601100811
"1756","SRRM2",0.446467300122519,0.47733158820422
"1757","SEZ6L2",1279985.80892036,0.994995750071866
"1758","TAOK2",0.345629550677414,0.345110126400481
"1759","ADCY9",0.266507549713016,0.298727928581656
"1760","ABCC12",2.25402757111674,0.523104452086936
"1761","MMP2",NA,NA
"1762","PDPR",3733288.63397033,0.995935631078366
"1763","PHLPP2",683548.693004682,0.995744382452223
"1764","WDR59",5470460.74656605,0.99564202917666
"1765","ADAMTS18",0.416988683679395,0.266174827027253
"1766","DNAAF1",0.86762231760629,0.999982878340234
"1767","JPH3",7298675.62089801,0.995783600407707
"1768","GRIN2A",0.363350202516751,0.234796659631504
"1769","ARHGAP44",1.20347930285507,0.874191335862325
"1770","NCOR1",0.809548153387339,0.850050079680313
"1771","TRPV2",0.0973066247473339,0.0543697655060911
"1772","FBXW10",4089179.13907014,0.995613210045566
"1773","KCNJ12",NA,NA
"1774","EFCAB5",0.256556450871026,0.245012944859493
"1775","ASIC2",0.244722747121211,0.333353956009174
"1776","TMEM132E",0.181736882657533,0.139718344911527
"1777","AOC2",0.589630615965946,0.651642553846752
"1778","ADAM11",1002518.05182798,0.995082039203889
"1779","GJC1",3307601.63013103,0.994802147197559
"1780","CDC27",0.306509148433803,0.352699377910886
"1781","MPO",0.0612284063272182,0.0556023366303272
"1782","TEX14",2447138.74719695,0.995197889859492
"1783","BRIP1",1606134.13022473,0.99419536431835
"1784","ACE",0.155158214163494,0.0486435350378052
"1785","BPTF",0.383306186609347,0.412407129150935
"1786","SOX9",6632097.00909445,0.994541508134729
"1787","CBX8",2573614.89968392,0.9948195349705
"1788","AZI1",0.134870662359276,0.0614316447485326
"1789","ANKRD30B",0.495837127181102,0.541915089216065
"1790","CDH2",0.285790831149475,0.270740367171842
"1791","DSG1",0.131353663564661,0.112042016132894
"1792","DSG3",0.78510251870058,0.796125769197606
"1793","DSG2",1240174.85329145,0.996046894605721
"1794","DTNA",3435541.38768156,0.994414031530839
"1795","ELP2",12969754.8794607,0.995739872967467
"1796","SYT4",0.237312397008685,0.25943993603038
"1797","SLC14A2",4176810.56970538,0.99594553215264
"1798","WDR7",4327480.256302,0.994075273398712
"1799","CDH20",2384350.86992771,0.994833704155812
"1800","PHLPP1",7112608.9096081,0.995904045292136
"1801","ZNF700",1285269.22081716,0.995838187440116
"1802","ZNF763",NA,NA
"1803","ZNF431",0.389201742635724,0.406782005322467
"1804","TSHZ3",1.6630357217429,0.642340398920196
"1805","ANKRD27",875463.613504607,0.994266572647593
"1806","CLIP3",0.392335891155804,0.424729714677057
"1807","PSG8",0.391831034758054,0.436798350310528
"1808","CHAF1A",803269.018193421,0.995661813873889
"1809","ZNF404",0.587715438509234,0.649337317860561
"1810","ZNF234",2.9818189224396e-08,0.994403622905451
"1811","ZNF229",2864507.69950289,0.995645989110508
"1812","ALDH16A1",1.96848806967658,0.574593419675402
"1813","ZNF649",0.155675095244596,0.203204719013796
"1814","ZNF432",433434.940722712,0.995389427687022
"1815","ZNF480",3830273.66637162,0.995870643887814
"1816","PTPRH",0.43935085266992,0.482199811084626
"1817","NLRP4",2484875.41673361,0.996081299548531
"1818","NLRP8",947808.710199156,0.996462243882476
"1819","ZSCAN5B",0.073918753142536,0.0318088629788974
"1820","ZNF667",2858279.38393093,0.995466281295339
"1821","ZSCAN1",200107.650139364,0.995667495875398
"1822","ZNF135",4403903.01985282,0.994339112466535
"1823","ZNF317",0.379984136335029,0.42319133642016
"1824","VAV3",0.336405760290146,0.392148953349577
"1825","PHTF1",1464260.25918445,0.994951047818404
"1826","HIPK1",1.54195556308558,0.711444577523641
"1827","IGSF3",0.347926573603068,0.359400978481339
"1828","KPRP",3791865.37237057,0.995511985175378
"1829","NUP210L",1533105.50850176,0.994942053790785
"1830","PBXIP1",2186258.15537757,0.993967008515587
"1831","IQGAP3",5096668.00108987,0.994546592676483
"1832","BCAN",488549.449309819,0.994595443472644
"1833","CD5L",1414723.83549186,0.994961469364226
"1834","OLFML2B",6509861.08401699,0.993728859984318
"1835","DDR2",4031718.16318391,0.995497652062489
"1836","RXRG",5864803.45149655,0.995946417823347
"1837","DCAF6",0.343989332475243,0.375775264682751
"1838","KLHL20",0.380956319900975,0.424535536683667
"1839","PAPPA2",0.282335447205679,0.140368306278253
"1840","BRINP2",2979597.83328955,0.995855458583236
"1841","AXDND1",0.610193146760763,0.673289117239301
"1842","TDRD5",6272592.52875344,0.995289223405076
"1843","KIAA1614",2200499.53581006,0.994856785033648
"1844","PRG4",1.5533809732512,0.71486267535584
"1845","CFHR5",NA,NA
"1846","ASPM",0.553234243104189,0.48939091532903
"1847","DYRK3",3552321.15695909,0.995400874766529
"1848","PLXNA2",569611.491612181,0.994639859967347
"1849","SYT14",448739.400849176,0.996524240250338
"1850","PARP1",2115677.15610864,0.995514980984981
"1851","TRIM17",1690091.56335725,0.994682623027983
"1852","NUP133",1766386.59021068,0.995619128604989
"1853","URB2",0.39538289638579,0.429292607354674
"1854","MAP10",3671483.37258805,0.995130109595982
"1855","ZP4",3.28949968919234e-08,0.993596105473956
"1856","FMN2",0.318074353318392,0.192592762849907
"1857","KMO",NA,NA
"1858","EXO1",0.84659934143244,0.999985172869712
"1859","KIF26B",0.403246302825359,0.419617343712408
"1860","AHCTF1",958903.993526229,0.995098462608759
"1861","OR1C1",1.24857124970652,0.853936565970028
"1862","OR2T12",0.157431794743773,0.147338405158384
"1863","ARID1A",9608719.94614816,0.993882491280418
"1864","C1orf94",0.386860273521601,0.51433346240803
"1865","CCDC30",0.755420501616359,0.825377591140772
"1866","MPL",0.298032233214635,0.302261026383781
"1867","RABGGTB",0.241321215359342,0.264970756388565
"1868","RERE",0.949956737605493,0.965978780067316
"1869","GBP6",3318805.95807415,0.996039230914726
"1870","CCDC18",0.579995504384082,0.652827143762074
"1871","CD93",1929427.01874434,0.995690934189642
"1872","REM1",1084178.55852506,0.996427140313053
"1873","ASXL1",0.266945237545572,0.0881226168575629
"1874","CEP250",0.934263857729148,0.940339093530787
"1875","MMP9",2788379.90781413,0.995176599510994
"1876","CDH22",0.0437968168573667,0.0322681042145136
"1877","PREX1",5960668.80044438,0.99530908618171
"1878","COL20A1",0.101943686888814,0.020790847403387
"1879","ZNF512B",3999108.24294911,0.995711949437419
"1880","USP25",NA,NA
"1881","ADAMTS1",2448375.70232893,0.994760140657805
"1882","ITSN1",6412497.28314297,0.994352431980133
"1883","PRDM15",0.130786947781479,0.0926768775691638
"1884","COL6A2",2789521.64312694,0.995935463225418
"1885","DIP2A",1.02020711202376,0.986331776658235
"1886","PI4KA",1393190.79678636,0.996366013589578
"1887","PLA2G3",0.630695530987036,0.689745496489259
"1888","CACNA1I",0.468629086627175,0.418846125970111
"1889","PNPLA5",134772.78716757,0.995006361634854
"1890","FBLN1",1.74988691560689,0.642477737818833
"1891","ZBED4",12878581.7259981,0.995392246138427
"1892","ST6GAL2",10752997.2957218,0.995012274293811
"1893","KCNF1",NA,NA
"1894","TMEM87B",1219159.65636424,0.995012592749334
"1895","MARCO",0.187127315482979,0.188312756183577
"1896","UGGT1",0.612611462205093,0.675198519015075
"1897","AMER3",2490501.05012542,0.995841698594818
"1898","POTEE",0.459820239087081,0.499233539988667
"1899","MGAT5",1.21901440687397,0.869499963851948
"1900","ARHGAP15",8222500.36586183,0.993394045821872
"1901","RIF1",0.517852484862004,0.445531613675421
"1902","GALNT13",0.153200890886772,0.141064509103997
"1903","TTC21B",3100293.04594403,0.996056967205445
"1904","RAPGEF4",2440977.84147073,0.994836649970875
"1905","CWC22",575259.413648228,0.995288496359868
"1906","FSIP2",0.683655319688791,0.73600362504247
"1907","FAM171B",10554332.8304535,0.995376996547771
"1908","WDR75",3051215.16788321,0.99481106283404
"1909","ANKAR",0.158050036211581,0.0510656073383671
"1910","PMS1",3325250.3156109,0.99575944156587
"1911","STAT4",0.14596110340397,0.111181896134483
"1912","MYT1L",1133770.04512981,0.995038082119834
"1913","CCDC150",0.170009484837155,0.144627411986431
"1914","NDUFS1",5418904.51290545,0.9942739523432
"1915","ZDBF2",0.909504439526477,0.937179147213245
"1916","CPS1",732623.556766168,0.995200598390144
"1917","ERBB4",1857576.96360291,0.994909055748963
"1918","TNS1",0.296066105253467,0.158621820864071
"1919","CCDC108",3126900.72942532,0.993702126964764
"1920","SPEG",3776509.99771801,0.995728553567736
"1921","PAX3",2104023.10844108,0.995564109201747
"1922","SPHKAP",3404381.03980873,0.994982373773715
"1923","DNER",694578.055073711,0.994719197392469
"1924","SP140L",3882677.74681559,0.993893967850796
"1925","SH3BP4",NA,NA
"1926","HDLBP",5713619.17524502,0.994530556741892
"1927","HADHB",0.125213259991733,0.154306327384628
"1928","GTF3C2",NA,NA
"1929","PLB1",460843.405794713,0.996426637643079
"1930","C2orf71",0.193889811091146,0.174055564584127
"1931","GALNT14",0.417639186387569,0.471154777582705
"1932","BIRC6",1.21025119604566,0.864253346906338
"1933","SLC8A1",0.436332715681158,0.478085422809399
"1934","STON1.GTF2A1L",0.485548147587261,0.411574002614894
"1935","FSHR",1.75459658555039,0.624681744146874
"1936","WDPCP",0.32984542544119,0.38322621155609
"1937","MEIS1",3481708.44985408,0.995398000630922
"1938","AAK1",0.0612171284549911,0.00901342826793133
"1939","PCBP1",0.17235678136004,0.168545655788116
"1940","ATP6V1B1",9824066.00901869,0.995808997517919
"1941","CYP26B1",NA,NA
"1942","ALMS1",0.542593904885628,0.485539371861505
"1943","ADAM17",0.260080913617807,0.204400760290221
"1944","CNGA3",2289756.37529684,0.995866458458322
"1945","ATP2B2",3391675.35678966,0.99470795204148
"1946","UPK1B",0.894102530717114,0.999981414410214
"1947","PARP15",0.256991700801125,0.202287874782593
"1948","CLSTN2",2772752.16198584,0.994061065438442
"1949","TRIM42",5387868.12055833,0.993517652293162
"1950","IGSF10",0.648114938815421,0.617242126684709
"1951","SI",1291593.85002026,0.994993617937124
"1952","SLC2A2",0.28398035495265,0.322976426039682
"1953","NLGN1",0.922143545508953,0.944803428380413
"1954","TBC1D5",NA,NA
"1955","ETV5",1573197.75538936,0.994929877352179
"1956","AHSG",395129.866875932,0.996134826671213
"1957","ARPP21",12171244.0580752,0.995567661875887
"1958","DCLK3",1013196.44822129,0.99507815497614
"1959","ACVR2B",885415.511647764,0.995127153076356
"1960","WDR6",1924746.1500143,0.994166621730825
"1961","PBRM1",0.149716716800276,0.0296845102168814
"1962","ARHGEF3",455162.870649746,0.994735644690577
"1963","CADPS",1.27382276943281,0.833048373447814
"1964","ADAMTS9",10734993.057256,0.994913176533297
"1965","GRM7",3867270.19933164,0.994649185902605
"1966","EPHA6",1600128.96548954,0.99493150730612
"1967","OR5H6",0.76109620877885,0.815239235678218
"1968","DCBLD2",982468.817803409,0.995374555859518
"1969","CENPE",0.32012863916938,0.22405647464015
"1970","LEF1",523165.727641619,0.995320940125336
"1971","ETNPPL",0.0421078532092716,0.029959400989898
"1972","COL25A1",2907712.39820887,0.995387725297937
"1973","PCDH10",4226421.44312016,0.995575605068343
"1974","INPP4B",5742378.87705453,0.995273605303641
"1975","POU4F2",NA,NA
"1976","TTC29",2507278.43321102,0.995717673654658
"1977","DCHS2",0.790696095873619,0.748511633540576
"1978","GUCY1B3",3911897.3035281,0.995998795674235
"1979","ASIC5",1289834.87657332,0.994993294739528
"1980","FSTL5",0.2683555282396,0.134514603816831
"1981","TLL1",0.327456951293168,0.254214602670145
"1982","SPOCK3",2414729.35338826,0.994277177743642
"1983","GALNTL6",72716.9107293284,0.996364542030228
"1984","ASB5",0.29231090273829,0.30781704007341
"1985","SLIT2",0.299551574875349,0.219441327658961
"1986","GPR125",3374029.79943777,0.9957313106689
"1987","ADD1",1058633.41348753,0.995829313500526
"1988","ZBTB49",0.889058159293795,0.926256776540145
"1989","CORIN",3419996.40367249,0.995150433538758
"1990","FRYL",12238325.5910265,0.995748126574534
"1991","LRRC66",741020.141550045,0.994534789622158
"1992","STK32B",6386387.06939925,0.995671040960272
"1993","KDR",0.565489963741198,0.612284621913392
"1994","CEP135",415104.562245272,0.994661001201055
"1995","UGT2B10",0.393438338968377,0.521255613803514
"1996","UGT2A1",6279459.70392819,0.995263930696366
"1997","ANKRD17",0.316585362105024,0.241408880674321
"1998","PRKG2",2326518.7392826,0.994827404917606
"1999","MEPE",0.165209160911425,0.136018762038299
"2000","FAM13A",0.410704862548795,0.439670669659983
"2001","MMRN1",0.259775021869078,0.265312642663897
"2002","SMARCAD1",0.287843063305784,0.289199163231246
"2003","BMPR1B",1039026.89405479,0.995069097402455
"2004","PAM",0.373461667151557,0.401235362167805
"2005","CEP120",0.396223759001501,0.430792321715686
"2006","ANKHD1",0.78386946079678,0.828489808543742
"2007","PCDHA3",0.117419765061403,0.0120628218090349
"2008","PCDHA8",0.569324391707515,0.508300667552094
"2009","PCDHA10",0.257855592236622,0.247452623486211
"2010","PCDHGA2",3630799.46492364,0.995069354713892
"2011","PCDHGA4",3967795.39857479,0.993723245791309
"2012","LARS",0.056280555173638,0.0484969338129454
"2013","PDE6A",2183853.12818896,0.995943835637236
"2014","ZNF300P1",885673.75219913,0.995126794077698
"2015","SPARC",0.0476741200905052,0.00471312086853962
"2016","FBXL7",430676.076490374,0.99522875065166
"2017","SPDL1",NA,NA
"2018","FOXI1",3.12994680977684,0.343541009451206
"2019","STK10",NA,NA
"2020","MGAT1",1692195.97316098,0.99595415511347
"2021","PRKAA1",523855.941100515,0.99565636809283
"2022","C7",0.120959736824414,0.146693934515137
"2023","DMGDH",NA,NA
"2024","JMY",569619.252922275,0.994642224963215
"2025","ACOT12",0.10907512822646,0.129634308756189
"2026","VCAN",0.998793671484309,0.999135235029423
"2027","HAPLN1",0.254381625664713,0.136669071134555
"2028","ROS1",0.642611213845974,0.563074475901963
"2029","FAM184A",0.400659050407955,0.472294721453393
"2030","NCOA7",NA,NA
"2031","TMEM200A",0.0610589399768909,0.0552930814975847
"2032","EPB41L2",630813.02888739,0.99552679943762
"2033","MED23",0.0518687308445251,0.0149062737900426
"2034","MTHFD1L",0.337690121865927,0.35491129662554
"2035","SCAF8",0.34199258884868,0.360506004213364
"2036","NOX3",2268511.84660933,0.994844183054753
"2037","LPA",0.39049654999775,0.271820523579976
"2038","KIF13A",2301735.27782506,0.995865888788332
"2039","SLC17A1",2.85595539833266e-08,0.992976152268371
"2040","BTN2A2",1.7158222263118,0.710684981116041
"2041","OR12D2",0.412803092098117,0.463933229533713
"2042","GABBR1",1390475.04447673,0.99636624093867
"2043","PRRC2A",0.140610456014512,0.0843209431944367
"2044","HSPA1L",10707345.941739,0.993386235920439
"2045","BRD2",412489.301391552,0.995410028071582
"2046","ITPR3",0.53320974169772,0.567261036833422
"2047","UBR2",556806.757161663,0.994650481946352
"2048","SLC22A7",3.19118824997116e-08,0.994034909358485
"2049","PKHD1",0.574621477727829,0.457837487131573
"2050","FAM83B",1.70454860605626,0.633214350698379
"2051","PRIM2",6517578.31211147,0.994353273309303
"2052","EYS",0.372729515272449,0.384358482510599
"2053","BAI3",0.339175305157595,0.171607990332865
"2054","CD109",0.116581778847634,0.139520228825304
"2055","FILIP1",0.305146430886076,0.302452611887351
"2056","LCA5",0.0719578709525427,0.00801601332152307
"2057","HTR1E",0.241269027561259,0.218342240036273
"2058","ZNF292",11669240.324315,0.995267391432847
"2059","FBXO24",0.395465768932886,0.324366976050385
"2060","ZAN",0.778048963520588,0.778174712313976
"2061","PIK3CG",0.336403571336842,0.351900138201198
"2062","BCAP29",657138.835837349,0.995698408482991
"2063","LAMB4",0.0972736090561573,0.0473140449528602
"2064","LRRN3",1397159.47136008,0.994968445146593
"2065","THSD7A",0.274772363184597,0.129257873597345
"2066","FEZF1",0.863141624795097,0.999981882414818
"2067","POT1",NA,NA
"2068","STRA8",0.316245832605883,0.368652423319194
"2069","DGKI",0.212295258210879,0.187298622766958
"2070","NOBOX",NA,NA
"2071","GIMAP1",NA,NA
"2072","NCAPG2",0.774647370418389,0.827363166563523
"2073","DNAH11",0.599625057557956,0.540136957555125
"2074","OSBPL3",877870.478844255,0.994462005046134
"2075","TAX1BP1",1133498.08836931,0.995038110343983
"2076","CCDC129",5363345.35732683,0.995294932116669
"2077","BMPER",3981848.65964106,0.994366089918492
"2078","AMPH",4798141.02200669,0.99539582366635
"2079","TNS3",0.602702147567774,0.659839258558293
"2080","RADIL",0.649743223676134,0.707050041321138
"2081","IKZF1",NA,NA
"2082","RSPH10B",5642614.48359922,0.995961221793656
"2083","TYW1B",2887551.87766962,0.994812357563891
"2084","COL28A1",1638547.96280648,0.994916714259057
"2085","MAGI2",1606890.42991584,0.99522254142119
"2086","HGF",1107978.24720344,0.995357202270294
"2087","SEMA3A",0.655442696427981,0.718176013149293
"2088","CALCR",948064.305813028,0.995102103159579
"2089","COL1A2",0.751282019702274,0.744630189731903
"2090","RGS22",0.609186542590055,0.659115793107603
"2091","UBR5",1.72029408025117,0.631874912427144
"2092","PKHD1L1",0.5309664112136,0.454515281232847
"2093","XKR6",358764.917395711,0.995972752661946
